2020-02-25 12:19:48,421 [1] INFO  PubgServerA - The server instance PubgServerA has been started!
2020-02-25 12:43:29,056 [1] INFO  PubgServerA - The server instance PubgServerA has been started!
2020-02-25 12:46:56,491 [1] INFO  PubgServerA - The server instance PubgServerA has been started!
2020-02-25 12:48:55,295 [1] INFO  PubgServerA - The server instance PubgServerA has been started!
2020-02-25 12:53:02,883 [1] INFO  PubgServerA - The server instance PubgServerA has been started!
2020-02-25 12:55:35,657 [1] INFO  PubgServerA - The server instance PubgServerA has been started!
2020-02-25 15:52:26,581 [1] INFO  PubgServerA - The server instance PubgServerA has been started!
2020-02-25 16:26:29,195 [1] INFO  PubgServerA - The server instance PubgServerA has been started!
2020-02-25 16:28:50,615 [1] INFO  PubgServerA - The server instance PubgServerA has been started!
2020-02-25 16:30:45,407 [7] INFO  PubgServerA - Session: 47b0ca14-dbf2-4078-8c8a-e83f0b7f5a26/192.168.1.2:59475
A new session connected!
2020-02-25 16:30:45,415 [11] INFO  PubgServerA - 新的客户端连接：192.168.1.2:59475
2020-02-25 16:30:48,428 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:30:48,431 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:30:51,418 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:30:51,423 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:30:54,418 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:30:54,423 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:30:57,418 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:30:57,423 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:31:00,419 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:00,423 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:31:03,418 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:03,424 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:31:06,418 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:06,423 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:31:09,418 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:09,424 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:31:12,422 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:12,424 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:31:13,870 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.LoginDao@CheckLogin#18392120358#123456
2020-02-25 16:31:13,871 [12] INFO  server.DAO.LoginDao - 用户登陆验证：18392120358
2020-02-25 16:31:15,423 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:15,425 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:18,424 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:18,425 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:20,894 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.CodeDao@CheckCode#000003#54#1#0f1d5f0165787b54f64607de2cf818ba#Handheld#Android OS 5.1.1 / API-22 (HUAWEIMLA-AL10/500191128)
2020-02-25 16:31:21,042 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.SearchGrounpDao@SearchAllGrounp#-1#54#1
2020-02-25 16:31:21,043 [11] INFO  server.DAO.SearchGrounpDao - 查询所有的游戏：-1
2020-02-25 16:31:21,139 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.SearchGrounpDao@SearchSingleGrounp#127#-1
2020-02-25 16:31:21,140 [11] INFO  server.DAO.SearchGrounpDao - 查询单队下的房间：127
2020-02-25 16:31:21,180 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.SearchGrounpDao@SearchSingleRoom#523
2020-02-25 16:31:21,181 [14] INFO  server.DAO.SearchGrounpDao - 查询room下的user：523
2020-02-25 16:31:21,424 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:21,425 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:24,425 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:24,426 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:25,891 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:31:27,424 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:27,425 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:30,427 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:30,428 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:30,942 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:31:33,426 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:33,426 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:35,926 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:31:36,427 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:36,428 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:39,427 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:39,428 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:40,959 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：UpdatePosition:{"userId":54,"userName":"\u7BA1\u74068","lon":115.569570680328,"lat":39.001969432202,"userType":1,"color":"#3366FF"}
2020-02-25 16:31:42,427 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:31:42,428 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:31:43,453 [12] INFO  PubgServerA - Session: 47b0ca14-dbf2-4078-8c8a-e83f0b7f5a26/192.168.1.2:59475
This session was closed for ClientClosing!
2020-02-25 16:31:43,455 [12] INFO  PubgServerA - 客户端主动断开：192.168.1.2:59475
2020-02-25 16:34:16,352 [7] INFO  PubgServerA - Session: 44dd3d29-893c-4b51-9b77-494150186a26/192.168.1.2:59885
A new session connected!
2020-02-25 16:34:16,354 [11] INFO  PubgServerA - 新的客户端连接：192.168.1.2:59885
2020-02-25 16:34:19,380 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:34:19,381 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:34:22,378 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:34:22,381 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:34:25,376 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:34:25,379 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:34:28,377 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:34:28,381 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:34:31,378 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:34:31,384 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:34:34,381 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:-1
2020-02-25 16:34:34,384 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:34:35,064 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.LoginDao@CheckLogin#18392120358#123456
2020-02-25 16:34:35,064 [12] INFO  server.DAO.LoginDao - 用户登陆验证：18392120358
2020-02-25 16:34:37,384 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:34:37,385 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:34:40,384 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:34:40,385 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:34:41,857 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.CodeDao@CheckCode#000003#54#1#0f1d5f0165787b54f64607de2cf818ba#Handheld#Android OS 5.1.1 / API-22 (HUAWEIMLA-AL10/500191128)
2020-02-25 16:34:41,964 [9] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.SearchGrounpDao@SearchAllGrounp#-1#54#1
2020-02-25 16:34:41,964 [9] INFO  server.DAO.SearchGrounpDao - 查询所有的游戏：-1
2020-02-25 16:34:42,107 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.SearchGrounpDao@SearchSingleGrounp#127#-1
2020-02-25 16:34:42,117 [7] INFO  server.Tool.MySqlExecuteTools - excepstion2：There is already an open DataReader associated with this Connection which must be closed first.
2020-02-25 16:34:42,117 [11] INFO  server.DAO.SearchGrounpDao - 查询单队下的房间：127
2020-02-25 16:34:42,175 [11] INFO  server.Tool.MySqlExecuteTools - excepstion1：Fatal error encountered during command execution.
2020-02-25 16:34:42,191 [14] INFO  server.MyRequestInfoParser - 接收到客户端数据：Post:server.DAO.SearchGrounpDao@SearchSingleRoom#523
2020-02-25 16:34:42,191 [14] INFO  server.DAO.SearchGrounpDao - 查询room下的user：523
2020-02-25 16:34:43,385 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
2020-02-25 16:34:43,386 [12] INFO  server.MyRequestInfoParser - 接收到客户端数据：HeartBeat:
2020-02-25 16:34:46,385 [11] INFO  server.MyRequestInfoParser - 接收到客户端数据：RequestLogin:54
